name,bit_width
model.model.layers.16.mlp.experts.down_proj.expert_442,3
model.model.layers.16.mlp.experts.down_proj.expert_443,3
model.model.layers.16.mlp.experts.down_proj.expert_444,4
model.model.layers.16.mlp.experts.down_proj.expert_445,3
model.model.layers.16.mlp.experts.down_proj.expert_446,2
model.model.layers.16.mlp.experts.down_proj.expert_447,3
model.model.layers.16.mlp.experts.down_proj.expert_448,4
model.model.layers.16.mlp.experts.down_proj.expert_449,4
model.model.layers.16.mlp.experts.down_proj.expert_45,4
model.model.layers.16.mlp.experts.down_proj.expert_450,3
model.model.layers.16.mlp.experts.down_proj.expert_451,3
model.model.layers.16.mlp.experts.down_proj.expert_452,4
model.model.layers.16.mlp.experts.down_proj.expert_453,4
model.model.layers.16.mlp.experts.down_proj.expert_454,4
model.model.layers.16.mlp.experts.down_proj.expert_455,4
model.model.layers.16.mlp.experts.down_proj.expert_456,4
model.model.layers.16.mlp.experts.down_proj.expert_457,3
model.model.layers.16.mlp.experts.down_proj.expert_458,4
model.model.layers.16.mlp.experts.down_proj.expert_459,3
model.model.layers.16.mlp.experts.down_proj.expert_46,3
model.model.layers.16.mlp.experts.down_proj.expert_460,3
model.model.layers.16.mlp.experts.down_proj.expert_461,2
model.model.layers.16.mlp.experts.down_proj.expert_462,3
model.model.layers.16.mlp.experts.down_proj.expert_463,4
model.model.layers.16.mlp.experts.down_proj.expert_464,3
model.model.layers.16.mlp.experts.down_proj.expert_465,3
model.model.layers.16.mlp.experts.down_proj.expert_466,3
model.model.layers.16.mlp.experts.down_proj.expert_467,3
model.model.layers.16.mlp.experts.down_proj.expert_468,4
model.model.layers.16.mlp.experts.down_proj.expert_469,4
model.model.layers.16.mlp.experts.down_proj.expert_47,4
model.model.layers.16.mlp.experts.down_proj.expert_470,4
model.model.layers.16.mlp.experts.down_proj.expert_471,3
model.model.layers.16.mlp.experts.down_proj.expert_472,3
model.model.layers.16.mlp.experts.down_proj.expert_473,4
model.model.layers.16.mlp.experts.down_proj.expert_474,3
model.model.layers.16.mlp.experts.down_proj.expert_475,4
model.model.layers.16.mlp.experts.down_proj.expert_476,4
model.model.layers.16.mlp.experts.down_proj.expert_477,4
model.model.layers.16.mlp.experts.down_proj.expert_478,2
model.model.layers.16.mlp.experts.down_proj.expert_479,2
model.model.layers.16.mlp.experts.down_proj.expert_48,2
model.model.layers.16.mlp.experts.down_proj.expert_480,3
model.model.layers.16.mlp.experts.down_proj.expert_481,3
model.model.layers.16.mlp.experts.down_proj.expert_482,3
model.model.layers.16.mlp.experts.down_proj.expert_483,3
model.model.layers.16.mlp.experts.down_proj.expert_484,3
model.model.layers.16.mlp.experts.down_proj.expert_485,3
model.model.layers.16.mlp.experts.down_proj.expert_486,3
model.model.layers.16.mlp.experts.down_proj.expert_487,4
model.model.layers.16.mlp.experts.down_proj.expert_488,4
model.model.layers.16.mlp.experts.down_proj.expert_489,4
model.model.layers.16.mlp.experts.down_proj.expert_49,4
model.model.layers.16.mlp.experts.down_proj.expert_490,3
model.model.layers.16.mlp.experts.down_proj.expert_491,3
model.model.layers.16.mlp.experts.down_proj.expert_492,4
model.model.layers.16.mlp.experts.down_proj.expert_493,3
model.model.layers.16.mlp.experts.down_proj.expert_494,4
model.model.layers.16.mlp.experts.down_proj.expert_495,3
model.model.layers.16.mlp.experts.down_proj.expert_496,3
model.model.layers.16.mlp.experts.down_proj.expert_497,3
model.model.layers.16.mlp.experts.down_proj.expert_498,4
model.model.layers.16.mlp.experts.down_proj.expert_499,3
model.model.layers.16.mlp.experts.down_proj.expert_5,4
model.model.layers.16.mlp.experts.down_proj.expert_50,3
model.model.layers.16.mlp.experts.down_proj.expert_500,3
model.model.layers.16.mlp.experts.down_proj.expert_501,3
model.model.layers.16.mlp.experts.down_proj.expert_502,4
model.model.layers.16.mlp.experts.down_proj.expert_503,4
model.model.layers.16.mlp.experts.down_proj.expert_504,4
model.model.layers.16.mlp.experts.down_proj.expert_505,3
model.model.layers.16.mlp.experts.down_proj.expert_506,3
model.model.layers.16.mlp.experts.down_proj.expert_507,3
model.model.layers.16.mlp.experts.down_proj.expert_508,3
model.model.layers.16.mlp.experts.down_proj.expert_509,3
model.model.layers.16.mlp.experts.down_proj.expert_51,3
model.model.layers.16.mlp.experts.down_proj.expert_510,3
model.model.layers.16.mlp.experts.down_proj.expert_511,4
model.model.layers.16.mlp.experts.down_proj.expert_52,3
model.model.layers.16.mlp.experts.down_proj.expert_53,2
model.model.layers.16.mlp.experts.down_proj.expert_54,3
model.model.layers.16.mlp.experts.down_proj.expert_55,3
model.model.layers.16.mlp.experts.down_proj.expert_56,3
model.model.layers.16.mlp.experts.down_proj.expert_57,4
model.model.layers.16.mlp.experts.down_proj.expert_58,3
model.model.layers.16.mlp.experts.down_proj.expert_59,4
model.model.layers.16.mlp.experts.down_proj.expert_6,4
model.model.layers.16.mlp.experts.down_proj.expert_60,4
model.model.layers.16.mlp.experts.down_proj.expert_61,3
model.model.layers.16.mlp.experts.down_proj.expert_62,4
model.model.layers.16.mlp.experts.down_proj.expert_63,3
model.model.layers.16.mlp.experts.down_proj.expert_64,3
model.model.layers.16.mlp.experts.down_proj.expert_65,4
model.model.layers.16.mlp.experts.down_proj.expert_66,4
model.model.layers.16.mlp.experts.down_proj.expert_67,3
model.model.layers.16.mlp.experts.down_proj.expert_68,3
model.model.layers.16.mlp.experts.down_proj.expert_69,2
model.model.layers.16.mlp.experts.down_proj.expert_7,3
model.model.layers.16.mlp.experts.down_proj.expert_70,3
model.model.layers.16.mlp.experts.down_proj.expert_71,4
model.model.layers.16.mlp.experts.down_proj.expert_72,4
model.model.layers.16.mlp.experts.down_proj.expert_73,3
model.model.layers.16.mlp.experts.down_proj.expert_74,4
model.model.layers.16.mlp.experts.down_proj.expert_75,2
model.model.layers.16.mlp.experts.down_proj.expert_76,2
model.model.layers.16.mlp.experts.down_proj.expert_77,4
model.model.layers.16.mlp.experts.down_proj.expert_78,4
model.model.layers.16.mlp.experts.down_proj.expert_79,3
model.model.layers.16.mlp.experts.down_proj.expert_8,4
model.model.layers.16.mlp.experts.down_proj.expert_80,4
model.model.layers.16.mlp.experts.down_proj.expert_81,3
model.model.layers.16.mlp.experts.down_proj.expert_82,3
model.model.layers.16.mlp.experts.down_proj.expert_83,4
model.model.layers.16.mlp.experts.down_proj.expert_84,3
model.model.layers.16.mlp.experts.down_proj.expert_85,4
model.model.layers.16.mlp.experts.down_proj.expert_86,4
model.model.layers.16.mlp.experts.down_proj.expert_87,3
model.model.layers.16.mlp.experts.down_proj.expert_88,4
model.model.layers.16.mlp.experts.down_proj.expert_89,3
model.model.layers.16.mlp.experts.down_proj.expert_9,4
model.model.layers.16.mlp.experts.down_proj.expert_90,3
model.model.layers.16.mlp.experts.down_proj.expert_91,3
model.model.layers.16.mlp.experts.down_proj.expert_92,2
model.model.layers.16.mlp.experts.down_proj.expert_93,3
model.model.layers.16.mlp.experts.down_proj.expert_94,4
model.model.layers.16.mlp.experts.down_proj.expert_95,4
model.model.layers.16.mlp.experts.down_proj.expert_96,3
model.model.layers.16.mlp.experts.down_proj.expert_97,3
model.model.layers.16.mlp.experts.down_proj.expert_98,2
model.model.layers.16.mlp.experts.down_proj.expert_99,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_0,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_1,4
model.model.layers.16.mlp.experts.gate_up_proj.expert_10,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_100,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_101,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_102,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_103,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_104,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_105,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_106,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_107,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_108,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_109,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_11,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_110,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_111,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_112,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_113,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_114,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_115,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_116,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_117,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_118,1
model.model.layers.16.mlp.experts.gate_up_proj.expert_119,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_12,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_120,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_121,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_122,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_123,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_124,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_125,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_126,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_127,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_128,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_129,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_13,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_130,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_131,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_132,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_133,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_134,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_135,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_136,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_137,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_138,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_139,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_14,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_140,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_141,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_142,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_143,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_144,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_145,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_146,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_147,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_148,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_149,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_15,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_150,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_151,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_152,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_153,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_154,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_155,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_156,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_157,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_158,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_159,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_16,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_160,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_161,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_162,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_163,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_164,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_165,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_166,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_167,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_168,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_169,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_17,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_170,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_171,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_172,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_173,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_174,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_175,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_176,1
model.model.layers.16.mlp.experts.gate_up_proj.expert_177,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_178,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_179,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_18,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_180,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_181,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_182,4
model.model.layers.16.mlp.experts.gate_up_proj.expert_183,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_184,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_185,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_186,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_187,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_188,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_189,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_19,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_190,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_191,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_192,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_193,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_194,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_195,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_196,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_197,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_198,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_199,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_2,1
model.model.layers.16.mlp.experts.gate_up_proj.expert_20,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_200,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_201,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_202,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_203,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_204,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_205,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_206,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_207,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_208,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_209,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_21,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_210,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_211,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_212,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_213,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_214,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_215,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_216,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_217,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_218,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_219,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_22,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_220,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_221,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_222,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_223,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_224,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_225,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_226,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_227,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_228,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_229,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_23,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_230,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_231,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_232,4
model.model.layers.16.mlp.experts.gate_up_proj.expert_233,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_234,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_235,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_236,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_237,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_238,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_239,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_24,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_240,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_241,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_242,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_243,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_244,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_245,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_246,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_247,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_248,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_249,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_25,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_250,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_251,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_252,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_253,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_254,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_255,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_256,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_257,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_258,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_259,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_26,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_260,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_261,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_262,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_263,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_264,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_265,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_266,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_267,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_268,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_269,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_27,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_270,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_271,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_272,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_273,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_274,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_275,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_276,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_277,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_278,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_279,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_28,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_280,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_281,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_282,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_283,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_284,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_285,4
model.model.layers.16.mlp.experts.gate_up_proj.expert_286,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_287,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_288,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_289,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_29,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_290,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_291,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_292,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_293,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_294,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_295,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_296,1
model.model.layers.16.mlp.experts.gate_up_proj.expert_297,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_298,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_299,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_3,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_30,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_300,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_301,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_302,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_303,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_304,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_305,1
model.model.layers.16.mlp.experts.gate_up_proj.expert_306,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_307,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_308,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_309,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_31,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_310,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_311,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_312,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_313,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_314,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_315,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_316,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_317,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_318,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_319,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_32,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_320,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_321,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_322,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_323,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_324,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_325,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_326,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_327,4
model.model.layers.16.mlp.experts.gate_up_proj.expert_328,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_329,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_33,4
model.model.layers.16.mlp.experts.gate_up_proj.expert_330,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_331,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_332,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_333,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_334,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_335,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_336,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_337,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_338,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_339,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_34,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_340,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_341,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_342,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_343,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_344,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_345,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_346,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_347,4
model.model.layers.16.mlp.experts.gate_up_proj.expert_348,4
model.model.layers.16.mlp.experts.gate_up_proj.expert_349,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_35,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_350,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_351,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_352,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_353,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_354,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_355,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_356,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_357,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_358,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_359,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_36,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_360,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_361,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_362,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_363,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_364,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_365,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_366,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_367,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_368,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_369,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_37,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_370,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_371,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_372,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_373,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_374,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_375,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_376,4
model.model.layers.16.mlp.experts.gate_up_proj.expert_377,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_378,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_379,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_38,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_380,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_381,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_382,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_383,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_384,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_385,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_386,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_387,4
model.model.layers.16.mlp.experts.gate_up_proj.expert_388,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_389,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_39,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_390,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_391,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_392,4
model.model.layers.16.mlp.experts.gate_up_proj.expert_393,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_394,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_395,1
model.model.layers.16.mlp.experts.gate_up_proj.expert_396,2
model.model.layers.16.mlp.experts.gate_up_proj.expert_397,3
model.model.layers.16.mlp.experts.gate_up_proj.expert_398,2
